,time,cs_1mm,cs_5mm,cs_7mm,cs_9mm
1282,205120000.0,5.030157526721e-08,1.090844383873e-10,1.024143271227e-10,1.160815345924e-10
1283,205280000.0,5.032021926585e-08,1.091316938444e-10,1.024155703862e-10,1.160879201203e-10
1284,205440000.0,5.033884347565e-08,1.091791982271e-10,1.024168154406e-10,1.160942999456e-10
1285,205600000.0,5.035744793079e-08,1.092269524656e-10,1.024180622873e-10,1.161006740765e-10
1286,205760000.0,5.037603266539e-08,1.092749574921e-10,1.02419310928e-10,1.161070425212e-10
1287,205920000.0,5.039459771349e-08,1.093232142402e-10,1.02420561364e-10,1.161134052877e-10
1288,206080000.0,5.041314310903e-08,1.093717236454e-10,1.024218135971e-10,1.161197623841e-10
1289,206240000.0,5.043166888589e-08,1.094204866447e-10,1.024230676286e-10,1.161261138184e-10
1290,206400000.0,5.045017507786e-08,1.094695041769e-10,1.024243234603e-10,1.161324595988e-10
1291,206560000.0,5.046866171867e-08,1.095187771823e-10,1.024255810937e-10,1.161387997331e-10
1292,206720000.0,5.048712884195e-08,1.095683066031e-10,1.024268405304e-10,1.161451342295e-10
1293,206880000.0,5.050557648124e-08,1.09618093383e-10,1.024281017721e-10,1.16151463096e-10
1294,207040000.0,5.052400467004e-08,1.096681384673e-10,1.024293648206e-10,1.161577863405e-10
1295,207200000.0,5.054241344174e-08,1.097184428031e-10,1.024306296773e-10,1.161641039709e-10
1296,207360000.0,5.056080282967e-08,1.097690073392e-10,1.024318963442e-10,1.161704159954e-10
1297,207520000.0,5.057917286708e-08,1.098198330257e-10,1.024331648228e-10,1.161767224217e-10
1298,207680000.0,5.059752358713e-08,1.098709208148e-10,1.024344351149e-10,1.161830232578e-10
1299,207840000.0,5.06158550229e-08,1.099222716599e-10,1.024357072224e-10,1.161893185117e-10
1300,208000000.0,5.063416720742e-08,1.099738865165e-10,1.02436981147e-10,1.161956081912e-10
1301,208160000.0,5.065246017363e-08,1.100257663413e-10,1.024382568905e-10,1.162018923043e-10
1302,208320000.0,5.067073395437e-08,1.100779120928e-10,1.024395344548e-10,1.162081708586e-10
1303,208480000.0,5.068898858244e-08,1.101303247312e-10,1.024408138416e-10,1.162144438623e-10
1304,208640000.0,5.070722409054e-08,1.101830052183e-10,1.02442095053e-10,1.16220711323e-10
1305,208800000.0,5.07254405113e-08,1.102359545175e-10,1.024433780907e-10,1.162269732486e-10
1306,208960000.0,5.074363787727e-08,1.102891735936e-10,1.024446629568e-10,1.162332296469e-10
1307,209120000.0,5.076181622094e-08,1.103426634134e-10,1.024459496531e-10,1.162394805256e-10
1308,209280000.0,5.077997557471e-08,1.103964249451e-10,1.024472381816e-10,1.162457258927e-10
1309,209440000.0,5.079811597091e-08,1.104504591583e-10,1.024485285443e-10,1.162519657558e-10
1310,209600000.0,5.081623744179e-08,1.105047670247e-10,1.024498207432e-10,1.162582001228e-10
1311,209760000.0,5.083434001954e-08,1.105593495171e-10,1.024511147804e-10,1.162644290012e-10
1312,209920000.0,5.085242373625e-08,1.106142076102e-10,1.024524106579e-10,1.162706523989e-10
1313,210080000.0,5.087048862396e-08,1.106693422802e-10,1.024537083778e-10,1.162768703236e-10
1314,210240000.0,5.088853471463e-08,1.107247545048e-10,1.024550079421e-10,1.162830827829e-10
1315,210400000.0,5.090656204013e-08,1.107804452635e-10,1.02456309353e-10,1.162892897846e-10
1316,210560000.0,5.092457063227e-08,1.108364155371e-10,1.024576126127e-10,1.162954913363e-10
1317,210720000.0,5.09425605228e-08,1.108926663082e-10,1.024589177234e-10,1.163016874456e-10
1318,210880000.0,5.096053174337e-08,1.109491985608e-10,1.024602246871e-10,1.163078781203e-10
1319,211040000.0,5.097848432557e-08,1.110060132807e-10,1.024615335061e-10,1.163140633678e-10
1320,211200000.0,5.099641830092e-08,1.11063111455e-10,1.024628441828e-10,1.163202431959e-10
1321,211360000.0,5.101433370087e-08,1.111204940724e-10,1.024641567192e-10,1.163264176121e-10
1322,211520000.0,5.103223055677e-08,1.111781621235e-10,1.024654711178e-10,1.163325866241e-10
1323,211680000.0,5.105010889994e-08,1.112361165999e-10,1.024667873809e-10,1.163387502393e-10
1324,211840000.0,5.106796876161e-08,1.112943584952e-10,1.024681055107e-10,1.163449084653e-10
1325,212000000.0,5.108581017292e-08,1.113528888043e-10,1.024694255097e-10,1.163510613097e-10
1326,212160000.0,5.110363316496e-08,1.114117085238e-10,1.024707473802e-10,1.1635720878e-10
1327,212320000.0,5.112143776874e-08,1.114708186517e-10,1.024720711246e-10,1.163633508837e-10
1328,212480000.0,5.113922401521e-08,1.115302201876e-10,1.024733967454e-10,1.163694876283e-10
1329,212640000.0,5.115699193522e-08,1.115899141327e-10,1.024747242451e-10,1.163756190214e-10
1330,212800000.0,5.117474155959e-08,1.116499014895e-10,1.02476053626e-10,1.163817450702e-10
1331,212960000.0,5.119247291904e-08,1.117101832622e-10,1.024773848909e-10,1.163878657825e-10
1332,213120000.0,5.121018604424e-08,1.117707604566e-10,1.02478718042e-10,1.163939811654e-10
1333,213280000.0,5.122788096576e-08,1.118316340797e-10,1.024800530822e-10,1.164000912266e-10
1334,213440000.0,5.124555771413e-08,1.118928051404e-10,1.024813900138e-10,1.164061959734e-10
1335,213600000.0,5.126321631981e-08,1.119542746489e-10,1.024827288396e-10,1.164122954132e-10
1336,213760000.0,5.128085681315e-08,1.120160436168e-10,1.024840695622e-10,1.164183895534e-10
1337,213920000.0,5.129847922448e-08,1.120781130574e-10,1.024854121842e-10,1.164244784013e-10
1338,214080000.0,5.131608358404e-08,1.121404839854e-10,1.024867567084e-10,1.164305619645e-10
1339,214240000.0,5.1333669922e-08,1.12203157417e-10,1.024881031374e-10,1.164366402501e-10
1340,214400000.0,5.135123826846e-08,1.122661343699e-10,1.02489451474e-10,1.164427132655e-10
1341,214560000.0,5.136878865346e-08,1.123294158632e-10,1.02490801721e-10,1.164487810181e-10
1342,214720000.0,5.138632110696e-08,1.123930029176e-10,1.024921538812e-10,1.164548435151e-10
1343,214880000.0,5.140383565886e-08,1.124568965552e-10,1.024935079574e-10,1.164609007639e-10
1344,215040000.0,5.142133233899e-08,1.125210977996e-10,1.024948639525e-10,1.164669527718e-10
1345,215200000.0,5.143881117711e-08,1.125856076759e-10,1.024962218693e-10,1.164729995459e-10
1346,215360000.0,5.145627220291e-08,1.126504272106e-10,1.024975817108e-10,1.164790410936e-10
1347,215520000.0,5.147371544604e-08,1.127155574316e-10,1.024989434798e-10,1.16485077422e-10
1348,215680000.0,5.149114093602e-08,1.127809993685e-10,1.025003071794e-10,1.164911085386e-10
1349,215840000.0,5.150854870238e-08,1.12846754052e-10,1.025016728125e-10,1.164971344503e-10
1350,216000000.0,5.152593877453e-08,1.129128225145e-10,1.025030403822e-10,1.165031551645e-10
1351,216160000.0,5.154331118183e-08,1.129792057898e-10,1.025044098915e-10,1.165091706883e-10
1352,216320000.0,5.156066595356e-08,1.130459049131e-10,1.025057813436e-10,1.165151810289e-10
1353,216480000.0,5.157800311897e-08,1.13112920921e-10,1.025071547414e-10,1.165211861935e-10
1354,216640000.0,5.159532270721e-08,1.131802548516e-10,1.025085300881e-10,1.165271861892e-10
1355,216800000.0,5.161262474737e-08,1.132479077445e-10,1.025099073869e-10,1.165331810232e-10
1356,216960000.0,5.162990926848e-08,1.133158806404e-10,1.02511286641e-10,1.165391707026e-10
1357,217120000.0,5.16471762995e-08,1.133841745817e-10,1.025126678537e-10,1.165451552344e-10
1358,217280000.0,5.166442586934e-08,1.134527906123e-10,1.02514051028e-10,1.165511346259e-10
1359,217440000.0,5.168165800683e-08,1.135217297772e-10,1.025154361674e-10,1.16557108884e-10
1360,217600000.0,5.169887274072e-08,1.13590993123e-10,1.025168232752e-10,1.165630780158e-10
1361,217760000.0,5.171607009974e-08,1.136605816977e-10,1.025182123546e-10,1.165690420285e-10
1362,217920000.0,5.17332501125e-08,1.137304965505e-10,1.025196034091e-10,1.16575000929e-10
1363,218080000.0,5.175041280758e-08,1.138007387324e-10,1.025209964421e-10,1.165809547244e-10
1364,218240000.0,5.176755821351e-08,1.138713092953e-10,1.025223914569e-10,1.165869034217e-10
1365,218400000.0,5.178468635871e-08,1.139422092929e-10,1.025237884571e-10,1.16592847028e-10
1366,218560000.0,5.180179727157e-08,1.1401343978e-10,1.025251874461e-10,1.165987855501e-10
1367,218720000.0,5.181889098041e-08,1.140850018128e-10,1.025265884275e-10,1.166047189951e-10
1368,218880000.0,5.183596751349e-08,1.14156896449e-10,1.025279914048e-10,1.1661064737e-10
1369,219040000.0,5.185302689899e-08,1.142291247477e-10,1.025293963816e-10,1.166165706817e-10
1370,219200000.0,5.187006916504e-08,1.143016877691e-10,1.025308033615e-10,1.166224889372e-10
1371,219360000.0,5.188709433971e-08,1.143745865751e-10,1.025322123481e-10,1.166284021434e-10
1372,219520000.0,5.190410245099e-08,1.144478222286e-10,1.025336233451e-10,1.166343103072e-10
1373,219680000.0,5.192109352682e-08,1.145213957942e-10,1.025350363563e-10,1.166402134355e-10
1374,219840000.0,5.193806759509e-08,1.145953083375e-10,1.025364513853e-10,1.166461115353e-10
1375,220000000.0,5.195502468361e-08,1.146695609258e-10,1.02537868436e-10,1.166520046133e-10
1376,220160000.0,5.197196482012e-08,1.147441546273e-10,1.025392875121e-10,1.166578926765e-10
1377,220320000.0,5.198888803232e-08,1.14819090512e-10,1.025407086176e-10,1.166637757318e-10
1378,220480000.0,5.200579434783e-08,1.148943696508e-10,1.025421317561e-10,1.166696537859e-10
1379,220640000.0,5.202268379422e-08,1.149699931163e-10,1.025435569318e-10,1.166755268457e-10
1380,220800000.0,5.2039556399e-08,1.150459619822e-10,1.025449841484e-10,1.16681394918e-10
1381,220960000.0,5.205641218961e-08,1.151222773235e-10,1.025464134099e-10,1.166872580097e-10
1382,221120000.0,5.207325119343e-08,1.151989402167e-10,1.025478447205e-10,1.166931161274e-10
1383,221280000.0,5.209007343778e-08,1.152759517392e-10,1.02549278084e-10,1.166989692781e-10
1384,221440000.0,5.210687894993e-08,1.153533129702e-10,1.025507135045e-10,1.167048174685e-10
1385,221600000.0,5.212366775707e-08,1.154310249899e-10,1.025521509862e-10,1.167106607053e-10
1386,221760000.0,5.214043988635e-08,1.155090888799e-10,1.025535905332e-10,1.167164989953e-10
1387,221920000.0,5.215719536484e-08,1.155875057229e-10,1.025550321496e-10,1.167223323452e-10
1388,222080000.0,5.217393421956e-08,1.156662766032e-10,1.025564758397e-10,1.167281607618e-10
1389,222240000.0,5.219065647748e-08,1.157454026061e-10,1.025579216076e-10,1.167339842517e-10
1390,222400000.0,5.22073621655e-08,1.158248848183e-10,1.025593694578e-10,1.167398028216e-10
1391,222560000.0,5.222405131044e-08,1.159047243277e-10,1.025608193943e-10,1.167456164784e-10
1392,222720000.0,5.224072393908e-08,1.159849222236e-10,1.025622714217e-10,1.167514252285e-10
1393,222880000.0,5.225738007816e-08,1.160654795964e-10,1.025637255443e-10,1.167572290786e-10
1394,223040000.0,5.227401975433e-08,1.161463975378e-10,1.025651817664e-10,1.167630280355e-10
1395,223200000.0,5.22906429942e-08,1.162276771408e-10,1.025666400925e-10,1.167688221058e-10
1396,223360000.0,5.230724982432e-08,1.163093194997e-10,1.025681005272e-10,1.16774611296e-10
1397,223520000.0,5.232384027116e-08,1.163913257098e-10,1.025695630748e-10,1.167803956129e-10
1398,223680000.0,5.234041436115e-08,1.16473696868e-10,1.0257102774e-10,1.167861750629e-10
1399,223840000.0,5.235697212067e-08,1.16556434072e-10,1.025724945274e-10,1.167919496527e-10
1400,224000000.0,5.237351357603e-08,1.166395384212e-10,1.025739634415e-10,1.167977193889e-10
1401,224160000.0,5.239003875347e-08,1.167230110158e-10,1.02575434487e-10,1.168034842781e-10
1402,224320000.0,5.240654767919e-08,1.168068529574e-10,1.025769076687e-10,1.168092443267e-10
1403,224480000.0,5.242304037934e-08,1.16891065349e-10,1.025783829912e-10,1.168149995414e-10
1404,224640000.0,5.243951687999e-08,1.169756492944e-10,1.025798604593e-10,1.168207499286e-10
1405,224800000.0,5.245597720715e-08,1.170606058989e-10,1.025813400779e-10,1.168264954949e-10
1406,224960000.0,5.24724213868e-08,1.17145936269e-10,1.025828218517e-10,1.168322362468e-10
1407,225120000.0,5.248884944484e-08,1.172316415122e-10,1.025843057856e-10,1.168379721909e-10
1408,225280000.0,5.250526140713e-08,1.173177227374e-10,1.025857918846e-10,1.168437033335e-10
1409,225440000.0,5.252165729947e-08,1.174041810546e-10,1.025872801536e-10,1.168494296811e-10
1410,225600000.0,5.253803714757e-08,1.17491017575e-10,1.025887705976e-10,1.168551512402e-10
1411,225760000.0,5.255440097714e-08,1.175782334109e-10,1.025902632215e-10,1.168608680174e-10
1412,225920000.0,5.257074881379e-08,1.176658296758e-10,1.025917580306e-10,1.168665800189e-10
1413,226080000.0,5.258708068309e-08,1.177538074845e-10,1.025932550299e-10,1.168722872513e-10
1414,226240000.0,5.260339661056e-08,1.178421679527e-10,1.025947542244e-10,1.168779897208e-10
1415,226400000.0,5.261969662165e-08,1.179309121976e-10,1.025962556195e-10,1.168836874341e-10
1416,226560000.0,5.263598074177e-08,1.180200413373e-10,1.025977592203e-10,1.168893803974e-10
1417,226720000.0,5.265224899626e-08,1.181095564911e-10,1.025992650321e-10,1.168950686171e-10
1418,226880000.0,5.266850141041e-08,1.181994587795e-10,1.026007730601e-10,1.169007520996e-10
1419,227040000.0,5.268473800946e-08,1.182897493241e-10,1.026022833098e-10,1.169064308512e-10
1420,227200000.0,5.270095881859e-08,1.183804292475e-10,1.026037957864e-10,1.169121048784e-10
1421,227360000.0,5.271716386292e-08,1.184714996738e-10,1.026053104954e-10,1.169177741874e-10
1422,227520000.0,5.273335316753e-08,1.185629617279e-10,1.026068274423e-10,1.169234387845e-10
1423,227680000.0,5.274952675742e-08,1.186548165358e-10,1.026083466326e-10,1.169290986762e-10
1424,227840000.0,5.276568465758e-08,1.187470652248e-10,1.026098680717e-10,1.169347538686e-10
1425,228000000.0,5.278182689289e-08,1.188397089233e-10,1.026113917653e-10,1.16940404368e-10
1426,228160000.0,5.279795348822e-08,1.189327487608e-10,1.026129177189e-10,1.169460501808e-10
1427,228320000.0,5.281406446836e-08,1.190261858676e-10,1.026144459383e-10,1.169516913133e-10
1428,228480000.0,5.283015985807e-08,1.191200213756e-10,1.02615976429e-10,1.169573277716e-10
1429,228640000.0,5.284623968202e-08,1.192142564174e-10,1.026175091969e-10,1.16962959562e-10
1430,228800000.0,5.286230396486e-08,1.193088921268e-10,1.026190442477e-10,1.169685866908e-10
1431,228960000.0,5.287835273117e-08,1.194039296388e-10,1.026205815873e-10,1.169742091642e-10
1432,229120000.0,5.289438600549e-08,1.194993700892e-10,1.026221212215e-10,1.169798269883e-10
1433,229280000.0,5.291040381229e-08,1.195952146153e-10,1.026236631561e-10,1.169854401695e-10
1434,229440000.0,5.292640617601e-08,1.196914643551e-10,1.026252073972e-10,1.169910487139e-10
1435,229600000.0,5.294239312101e-08,1.197881204478e-10,1.026267539508e-10,1.169966526276e-10
1436,229760000.0,5.29583646716e-08,1.198851840336e-10,1.026283028227e-10,1.170022519169e-10
1437,229920000.0,5.297432085206e-08,1.199826562538e-10,1.026298540192e-10,1.170078465878e-10
1438,230080000.0,5.299026168661e-08,1.200805382508e-10,1.026314075463e-10,1.170134366466e-10
1439,230240000.0,5.300618719941e-08,1.20178831168e-10,1.026329634102e-10,1.170190220994e-10
1440,230400000.0,5.302209741456e-08,1.202775361497e-10,1.026345216171e-10,1.170246029524e-10
1441,230560000.0,5.303799235613e-08,1.203766543414e-10,1.026360821732e-10,1.170301792115e-10
1442,230720000.0,5.305387204812e-08,1.204761868897e-10,1.026376450848e-10,1.17035750883e-10
1443,230880000.0,5.306973651449e-08,1.20576134942e-10,1.026392103582e-10,1.170413179729e-10
1444,231040000.0,5.308558577914e-08,1.206764996469e-10,1.026407779998e-10,1.170468804873e-10
1445,231200000.0,5.310141986591e-08,1.207772821539e-10,1.02642348016e-10,1.170524384323e-10
1446,231360000.0,5.311723879863e-08,1.208784836135e-10,1.026439204133e-10,1.170579918139e-10
1447,231520000.0,5.313304260102e-08,1.209801051774e-10,1.026454951981e-10,1.170635406382e-10
1448,231680000.0,5.31488312968e-08,1.210821479981e-10,1.02647072377e-10,1.170690849112e-10
1449,231840000.0,5.316460490961e-08,1.211846132291e-10,1.026486519566e-10,1.17074624639e-10
1450,232000000.0,5.318036346304e-08,1.21287502025e-10,1.026502339436e-10,1.170801598276e-10
1451,232160000.0,5.319610698065e-08,1.213908155413e-10,1.026518183445e-10,1.17085690483e-10
1452,232320000.0,5.321183548593e-08,1.214945549345e-10,1.026534051661e-10,1.170912166111e-10
1453,232480000.0,5.322754900231e-08,1.215987213622e-10,1.026549944152e-10,1.170967382181e-10
1454,232640000.0,5.32432475532e-08,1.217033159827e-10,1.026565860986e-10,1.171022553097e-10
1455,232800000.0,5.325893116195e-08,1.218083399555e-10,1.026581802232e-10,1.171077678921e-10
1456,232960000.0,5.327459985184e-08,1.21913794441e-10,1.026597767958e-10,1.171132759712e-10
1457,233120000.0,5.329025364613e-08,1.220196806004e-10,1.026613758234e-10,1.171187795529e-10
1458,233280000.0,5.330589256801e-08,1.221259995962e-10,1.026629773131e-10,1.171242786432e-10
1459,233440000.0,5.332151664062e-08,1.222327525915e-10,1.026645812717e-10,1.171297732479e-10
1460,233600000.0,5.333712588706e-08,1.223399407505e-10,1.026661877065e-10,1.17135263373e-10
1461,233760000.0,5.335272033038e-08,1.224475652383e-10,1.026677966246e-10,1.171407490244e-10
1462,233920000.0,5.336829999358e-08,1.225556272209e-10,1.026694080331e-10,1.17146230208e-10
1463,234080000.0,5.338386489961e-08,1.226641278654e-10,1.026710219392e-10,1.171517069297e-10
1464,234240000.0,5.339941507137e-08,1.227730683395e-10,1.026726383503e-10,1.171571791954e-10
1465,234400000.0,5.34149505317e-08,1.228824498122e-10,1.026742572737e-10,1.171626470108e-10
1466,234560000.0,5.343047130342e-08,1.229922734531e-10,1.026758787167e-10,1.171681103819e-10
1467,234720000.0,5.344597740927e-08,1.231025404328e-10,1.026775026867e-10,1.171735693145e-10
1468,234880000.0,5.346146887197e-08,1.232132519229e-10,1.026791291912e-10,1.171790238145e-10
1469,235040000.0,5.347694571417e-08,1.233244090958e-10,1.026807582378e-10,1.171844738876e-10
1470,235200000.0,5.349240795849e-08,1.234360131248e-10,1.026823898339e-10,1.171899195397e-10
1471,235360000.0,5.350785562747e-08,1.235480651841e-10,1.026840239873e-10,1.171953607765e-10
1472,235520000.0,5.352328874364e-08,1.236605664488e-10,1.026856607055e-10,1.172007976039e-10
1473,235680000.0,5.353870732946e-08,1.237735180948e-10,1.026872999962e-10,1.172062300277e-10
1474,235840000.0,5.355411140736e-08,1.238869212989e-10,1.026889418672e-10,1.172116580536e-10
1475,236000000.0,5.35695009997e-08,1.240007772388e-10,1.026905863264e-10,1.172170816873e-10
1476,236160000.0,5.35848761288e-08,1.241150870932e-10,1.026922333815e-10,1.172225009347e-10
1477,236320000.0,5.360023681695e-08,1.242298520414e-10,1.026938830404e-10,1.172279158015e-10
1478,236480000.0,5.361558308637e-08,1.243450732636e-10,1.026955353112e-10,1.172333262933e-10
1479,236640000.0,5.363091495926e-08,1.24460751941e-10,1.026971902017e-10,1.17238732416e-10
1480,236800000.0,5.364623245773e-08,1.245768892555e-10,1.026988477202e-10,1.172441341752e-10
1481,236960000.0,5.366153560389e-08,1.246934863899e-10,1.027005078746e-10,1.172495315766e-10
1482,237120000.0,5.367682441977e-08,1.248105445278e-10,1.027021706731e-10,1.17254924626e-10
1483,237280000.0,5.369209892737e-08,1.249280648538e-10,1.027038361239e-10,1.17260313329e-10
